salary,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_WS,height,position,shoots,weight,draft_age
3000000,2010,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
3150000,2011,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
3300000,2012,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
4494382,2013,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
4831461,2014,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
5168539,2015,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
5505618,2016,Memphis Grizzlies,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
1471382,2017,Chicago Bulls,1.3,47.5,28.2,70.9,820,14.2,8.1,38.7,193.04,Shooting Guard and Small Forward and Point Guard,Right,96.615096,22.0
1005960,2007,Utah Jazz,0.3,38.1,29.2,74.3,38,7.0,3.1,0.0,198.12,Shooting Guard,Right,102.0582,22.0
1081440,2008,Utah Jazz,0.3,38.1,29.2,74.3,38,7.0,3.1,0.0,198.12,Shooting Guard,Right,102.0582,22.0
150000,1994,Philadelphia 76ers,0.7,48.9,14.3,48.7,139,11.7,5.4,2.6,210.82,Center,Right,102.0582,22.0
350000,1995,Philadelphia 76ers,0.7,48.9,14.3,48.7,139,11.7,5.4,2.6,210.82,Center,Right,102.0582,22.0
301875,1999,Milwaukee Bucks,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
423500,2000,Milwaukee Bucks,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
625000,2001,Milwaukee Bucks,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
37344,2002,Toronto Raptors,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
688679,2003,Miami Heat,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
3500000,2004,Toronto Raptors,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
3850000,2005,Houston Rockets,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
4200000,2006,Houston Rockets,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
4550000,2007,Houston Rockets,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
4900000,2008,Orlando Magic,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
4300000,2009,New Jersey Nets,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
753133,2009,Miami Heat,4.8,38.3,35.4,72.9,671,13.2,10.1,32.9,187.96,Point Guard,Right,77.564232,22.0
2563320,2010,Los Angeles Clippers,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
2755560,2011,New Orleans Hornets,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
2947800,2012,New Orleans Hornets,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
3700000,2013,New Orleans Pelicans,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
981084,2014,Dallas Mavericks,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
7500000,2015,Portland Trail Blazers,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
7680965,2016,Portland Trail Blazers,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
7319035,2017,Portland Trail Blazers,1.2,42.3,33.7,74.7,670,12.4,7.7,27.4,205.74,Power Forward and Small Forward,Right,99.79024,20.0
1107240,1997,Cleveland Cavaliers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
1273000,1998,Cleveland Cavaliers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
1439400,1999,Los Angeles Clippers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
2250000,2000,San Antonio Spurs,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
6495000,2001,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
7144500,2002,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
7794000,2003,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
8443500,2004,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
9093000,2005,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
1670000,2005,Houston Rockets,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
9742500,2006,Portland Trail Blazers,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
901397,2006,Charlotte Bobcats,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
400000,2006,Miami Heat,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
1219590,2007,Charlotte Bobcats,3.4,40.8,34.1,85.3,615,15.3,12.0,43.9,195.57999999999998,Shooting Guard and Small Forward and Point Guard,Right,87.996848,23.0
185000,1987,San Antonio Spurs,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
200000,1988,San Antonio Spurs,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
1365000,1990,Denver Nuggets,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
1465000,1991,Denver Nuggets,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
650000,1993,Detroit Pistons,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
400000,1994,Detroit Pistons,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
110000,1994,Atlanta Hawks,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
485000,1995,San Antonio Spurs,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
584000,1996,San Antonio Spurs,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
272250,1997,Atlanta Hawks,0.6,49.2,8.7,55.7,680,13.0,7.3,18.7,208.28,Center and Power Forward,Right,104.32616,23.0
1361400,2010,San Antonio Spurs,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
1463520,2011,San Antonio Spurs,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
472427,2012,Houston Rockets,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
145749,2012,San Antonio Spurs,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
916099,2013,Philadelphia 76ers,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
1015421,2015,Sacramento Kings,1.2,41.1,32.1,75.5,247,9.9,5.8,3.3,198.12,Small Forward and Shooting Guard,Right,96.615096,21.0
1449000,2015,Dallas Mavericks,0.7,41.9,30.2,77.8,216,12.9,5.3,4.7,198.12,Small Forward,Left,104.32616,22.0
1514160,2016,Philadelphia 76ers,0.7,41.9,30.2,77.8,216,12.9,5.3,4.7,198.12,Small Forward,Left,104.32616,22.0
1579440,2017,Philadelphia 76ers,0.7,41.9,30.2,77.8,216,12.9,5.3,4.7,198.12,Small Forward,Left,104.32616,22.0
1828000,1991,New Jersey Nets,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
2376000,1992,New Jersey Nets,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
2925000,1993,New Jersey Nets,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
3463200,1994,New Jersey Nets,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
3898000,1995,New Jersey Nets,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
4175000,1996,Portland Trail Blazers,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
5010000,1997,Portland Trail Blazers,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
5845000,1998,Boston Celtics,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
6680000,1999,Boston Celtics,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
7520000,2000,Boston Celtics,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
8350000,2001,Boston Celtics,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
9185000,2002,Seattle SuperSonics,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
1070000,2003,Indiana Pacers,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
1100000,2004,Atlanta Hawks,6.1,42.1,34.6,79.0,858,16.4,12.6,62.5,182.88,Point Guard,Left,76.203456,21.0
1093680,2014,San Antonio Spurs,1.9,49.2,32.4,70.6,300,13.5,5.3,15.4,205.74,Small Forward,Right,104.32616,21.0
1142879,2015,San Antonio Spurs,1.9,49.2,32.4,70.6,300,13.5,5.3,15.4,205.74,Small Forward,Right,104.32616,21.0
1192080,2016,San Antonio Spurs,1.9,49.2,32.4,70.6,300,13.5,5.3,15.4,205.74,Small Forward,Right,104.32616,21.0
2151704,2017,San Antonio Spurs,1.9,49.2,32.4,70.6,300,13.5,5.3,15.4,205.74,Small Forward,Right,104.32616,21.0
725000,1990,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
750000,1991,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
800000,1992,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
2670000,1993,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
3090000,1994,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
3200000,1995,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
3790000,1996,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
4000000,1997,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
3200000,1998,Orlando Magic,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
5051906,1999,Sacramento Kings,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
3750000,2000,Sacramento Kings,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
5401906,2001,Memphis Grizzlies,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
6101906,2002,Cleveland Cavaliers,2.6,44.6,35.6,66.7,800,15.8,14.4,55.3,198.12,Shooting Guard and Small Forward,Right,92.98636,21.0
150000,1987,Portland Trail Blazers,1.5,41.2,33.3,76.2,407,12.3,5.6,7.6,208.28,Center and Power Forward,Right,108.86207999999999,22.0
375000,1988,Portland Trail Blazers,1.5,41.2,33.3,76.2,407,12.3,5.6,7.6,208.28,Center and Power Forward,Right,108.86207999999999,22.0
115000,1985,Cleveland Cavaliers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
200000,1987,Indiana Pacers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
300000,1988,Philadelphia 76ers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
425000,1990,Philadelphia 76ers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
1000000,1991,Philadelphia 76ers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
950000,1992,Philadelphia 76ers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
300000,1993,Philadelphia 76ers,1.4,47.1,28.7,81.4,664,14.3,10.6,24.2,200.66,Small Forward,Right,97.52228,26.0
1225200,2008,New Jersey Nets,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
1317120,2009,Orlando Magic,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
1409040,2010,Orlando Magic,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
2244601,2011,Orlando Magic,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
8700000,2012,New Orleans Hornets,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
8308500,2013,New Orleans Pelicans,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
8491500,2014,New Orleans Pelicans,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
8500000,2015,New Orleans Pelicans,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
18735364,2016,Houston Rockets,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
19578455,2017,Houston Rockets,0.9,42.2,38.0,85.4,647,16.5,12.4,46.7,208.28,Power Forward,Right,108.86207999999999,20.0
220000,1996,Utah Jazz,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
1200000,1997,Utah Jazz,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
1300000,1998,Utah Jazz,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
2000000,1999,Houston Rockets,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
2200000,2000,Houston Rockets,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
5500000,2001,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
6100000,2002,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
6700000,2003,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
7300000,2004,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
873699,2004,Miami Heat,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
7900000,2005,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
1035000,2005,Miami Heat,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
7244726,2006,New York Knicks,1.4,45.7,31.6,73.9,719,11.7,7.4,23.6,198.12,Small Forward and Shooting Guard,Right,94.347136,23.0
500000,1988,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
725000,1990,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
775000,1991,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
2075000,1992,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
2075000,1993,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
2075000,1994,San Antonio Spurs,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
2075000,1995,Toronto Raptors,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
510000,1999,Miami Heat,3.8,47.1,26.6,78.6,555,13.8,12.2,27.9,200.66,Shooting Guard and Small Forward,Right,86.18248,21.0
3229200,2003,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
3471360,2004,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
3713640,2005,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
4694041,2006,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
13041250,2007,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
14410581,2008,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
15779912,2009,Denver Nuggets,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
17149243,2010,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
18518574,2011,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
19450000,2012,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
22407474,2013,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
22458000,2014,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
22875000,2015,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
24559380,2016,New York Knicks,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
26243760,2017,Oklahoma City Thunder,3.0,44.9,34.7,81.1,1064,20.3,24.0,101.0,203.2,Small Forward and Power Forward,Right,108.86207999999999,19.0
865000,1991,New York Knicks,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1067000,1992,New York Knicks,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1269000,1993,New York Knicks,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1471000,1994,New York Knicks,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1673000,1995,Vancouver Grizzlies,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1875000,1996,Vancouver Grizzlies,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
272250,1997,Seattle SuperSonics,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1000000,1998,Portland Trail Blazers,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1100000,1999,Portland Trail Blazers,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
3500000,2000,Portland Trail Blazers,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
3000000,2001,Chicago Bulls,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1500000,2002,Chicago Bulls,4.0,40.3,34.9,73.3,757,14.5,7.3,35.9,182.88,Point Guard,Left,79.83219199999999,24.0
1645200,2017,Toronto Raptors,0.7,46.1,35.1,60.5,141,9.9,6.4,5.0,203.2,Small Forward,Right,105.233344,20.0
2082720,2004,Toronto Raptors,0.3,40.5,25.0,67.9,139,6.3,2.8,-0.4,210.82,Center,Right,127.00576,24.0
2238960,2005,Toronto Raptors,0.3,40.5,25.0,67.9,139,6.3,2.8,-0.4,210.82,Center,Right,127.00576,24.0
2395200,2006,Utah Jazz,0.3,40.5,25.0,67.9,139,6.3,2.8,-0.4,210.82,Center,Right,127.00576,24.0
332817,2001,Golden State Warriors,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
512435,2002,Golden State Warriors,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
8536000,2003,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
9389600,2004,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
10243200,2005,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
11096800,2006,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
11950400,2007,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
14653466,2008,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
16192080,2009,Washington Wizards,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
17730694,2010,Orlando Magic,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
19269307,2011,Orlando Magic,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
20807922,2012,Orlando Magic,5.3,42.1,35.1,80.3,552,19.6,20.7,51.3,190.5,Point Guard,Right,86.636072,19.0
